facts_id|order_id|freight|order_date|unit_price|quantity|discount|amount|product_id|supplier_id|category_id|employee_id|customer_id|type_sales|discount_percentage|profit|profit_margin
373|10388|34.86|1996-12-19 00:00:00|5.6|20|22.399999618530273|111.99999809265135|52|24|5|2|SEVES|high sales|20.000000000000004|77.13999809265135|68.8749994699444
374|10388|34.86|1996-12-19 00:00:00|26.2|40|0.0|1048.000030517578|53|24|6|2|SEVES|high sales|0.0|1013.1400305175779|96.67366421899972
375|10389|47.42|1996-12-20 00:00:00|24.8|16|0.0|396.7999877929688|10|4|8|4|BOTTM|high sales|0.0|349.3799877929688|88.04939479364563
376|10389|47.42|1996-12-20 00:00:00|19.2|15|0.0|288.0000114440918|55|25|6|4|BOTTM|high sales|0.0|240.58001144409178|83.53472287649355
377|10389|47.42|1996-12-20 00:00:00|39.4|20|0.0|788.0000305175781|62|29|3|4|BOTTM|high sales|0.0|740.5800305175782|93.98223373559347
378|10389|47.42|1996-12-20 00:00:00|12.0|30|0.0|360.0|70|7|1|4|BOTTM|high sales|0.0|312.58|86.82777777777777
379|10390|126.38|1996-12-23 00:00:00|10.0|60|60.0|600.0|31|14|4|6|ERNSH|high sales|10.0|473.62|78.93666666666667
380|10390|126.38|1996-12-23 00:00:00|14.4|40|57.599998474121094|575.9999847412109|35|16|1|6|ERNSH|high sales|10.0|449.61998474121094|78.0590271965405
381|10390|126.38|1996-12-23 00:00:00|9.6|45|0.0|432.0000171661377|46|21|8|6|ERNSH|high sales|0.0|305.6200171661377|70.74537153284486
382|10390|126.38|1996-12-23 00:00:00|27.8|24|66.71999816894531|667.1999816894531|72|14|4|6|ERNSH|high sales|10.0|540.8199816894531|81.05815295738073
383|10391|5.45|1996-12-23 00:00:00|4.8|18|0.0|86.40000343322754|13|6|8|3|DRACD|low sales|0.0|80.95000343322754|93.69212988028185
384|10392|122.46|1996-12-24 00:00:00|28.8|50|0.0|1439.9999618530271|69|15|4|2|PICCO|high sales|0.0|1317.539961853027|91.49583310804984
385|10393|126.56|1996-12-25 00:00:00|15.2|25|94.9999988079071|379.9999952316284|2|1|1|1|SAVEA|high sales|25.0|253.43999523162842|66.69473642417928
386|10393|126.56|1996-12-25 00:00:00|18.6|42|195.30000400543213|781.2000160217285|14|6|7|1|SAVEA|high sales|25.0|654.6400160217286|83.7992834863844
387|10393|126.56|1996-12-25 00:00:00|11.2|7|19.59999966621399|78.39999866485596|25|11|3|1|SAVEA|low sales|25.0|-48.160001335144045|-61.42857417768367
388|10393|126.56|1996-12-25 00:00:00|24.9|70|435.7499933242798|1742.9999732971191|26|11|3|1|SAVEA|high sales|25.0|1616.4399732971192|92.73895571205347
389|10393|126.56|1996-12-25 00:00:00|10.0|32|0.0|320.0|31|14|4|1|SAVEA|high sales|0.0|193.44|60.45
390|10394|30.34|1996-12-25 00:00:00|4.8|10|0.0|48.00000190734863|13|6|8|1|HUNGC|low sales|0.0|17.660001907348633|36.79166917834007
391|10394|30.34|1996-12-25 00:00:00|39.4|10|0.0|394.00001525878906|62|29|3|1|HUNGC|high sales|0.0|363.6600152587891|92.29949268401121
392|10395|184.41|1996-12-26 00:00:00|9.6|28|26.880001068115234|268.80001068115234|46|21|8|6|HILAA|high sales|10.0|84.39001068115235|31.395092011828403
393|10395|184.41|1996-12-26 00:00:00|26.2|70|183.40000534057617|1834.0000534057615|53|24|6|6|HILAA|high sales|10.0|1649.5900534057614|89.94492940948675
394|10395|184.41|1996-12-26 00:00:00|28.8|8|0.0|230.3999938964844|69|15|4|6|HILAA|high sales|0.0|45.98999389648441|19.960935379688895
395|10396|135.35|1996-12-27 00:00:00|7.2|40|0.0|287.99999237060547|23|9|5|1|FRANK|high sales|0.0|152.64999237060547|53.003470977239374
396|10396|135.35|1996-12-27 00:00:00|17.2|60|0.0|1032.0000457763672|71|15|4|1|FRANK|high sales|0.0|896.6500457763672|86.88469050423568
397|10396|135.35|1996-12-27 00:00:00|27.8|21|0.0|583.7999839782715|72|14|4|1|FRANK|high sales|0.0|448.44998397827146|76.81568966863185
398|10397|60.26|1996-12-27 00:00:00|8.0|10|12.0|80.0|21|8|3|5|PRINI|low sales|15.0|19.740000000000002|24.675000000000004
399|10397|60.26|1996-12-27 00:00:00|42.4|18|114.48000411987304|763.2000274658203|51|24|7|5|PRINI|high sales|15.0|702.9400274658203|92.10429797806857
400|10398|89.16|1996-12-30 00:00:00|14.4|30|0.0|431.9999885559082|35|16|1|2|SAVEA|high sales|0.0|342.83998855590823|79.36111056436727
401|10398|89.16|1996-12-30 00:00:00|19.2|120|230.40000915527344|2304.0000915527344|55|25|6|2|SAVEA|high sales|10.0|2214.8400915527345|96.13020848710504
402|10399|27.36|1996-12-31 00:00:00|10.0|60|0.0|600.0|68|8|3|8|VAFFE|high sales|0.0|572.64|95.44
403|10399|27.36|1996-12-31 00:00:00|17.2|30|0.0|516.0000228881836|71|15|4|8|VAFFE|high sales|0.0|488.6400228881836|94.6976746537996
404|10399|27.36|1996-12-31 00:00:00|14.4|35|0.0|503.9999866485596|76|23|1|8|VAFFE|high sales|0.0|476.6399866485596|94.57142842762053
405|10399|27.36|1996-12-31 00:00:00|10.4|14|0.0|145.59999465942383|77|12|2|8|VAFFE|high sales|0.0|118.23999465942383|81.20879051953376
406|10400|83.93|1997-01-01 00:00:00|99.0|21|0.0|2079.0|29|12|6|1|EASTC|high sales|0.0|1995.07|95.96296296296296
407|10400|83.93|1997-01-01 00:00:00|14.4|35|0.0|503.9999866485596|35|16|1|1|EASTC|high sales|0.0|420.0699866485596|83.34722178107425
408|10400|83.93|1997-01-01 00:00:00|16.0|30|0.0|480.0|49|23|3|1|EASTC|high sales|0.0|396.07|82.51458333333333
409|10401|12.51|1997-01-01 00:00:00|20.7|18|0.0|372.60001373291016|30|13|8|1|RATTC|high sales|0.0|360.09001373291017|96.64251220104154
410|10401|12.51|1997-01-01 00:00:00|30.4|70|0.0|2127.999973297119|56|26|5|1|RATTC|high sales|0.0|2115.489973297119|99.41212405277349
411|10401|12.51|1997-01-01 00:00:00|16.8|20|0.0|335.99998474121094|65|2|2|1|RATTC|high sales|0.0|323.48998474121095|96.27678554520315
412|10401|12.51|1997-01-01 00:00:00|17.2|60|0.0|1032.0000457763672|71|15|4|1|RATTC|high sales|0.0|1019.4900457763672|98.78779075144432
413|10402|67.88|1997-01-02 00:00:00|7.2|60|0.0|431.9999885559082|23|9|5|8|ERNSH|high sales|0.0|364.1199885559082|84.28703662078566
414|10402|67.88|1997-01-02 00:00:00|35.1|65|0.0|2281.499900817871|63|7|2|8|ERNSH|high sales|0.0|2213.619900817871|97.02476428003935
415|10403|73.79|1997-01-03 00:00:00|13.9|21|43.78499879837036|291.89999198913574|16|7|3|4|ERNSH|high sales|15.0|218.10999198913572|74.72079409897812
416|10403|73.79|1997-01-03 00:00:00|10.2|70|107.09999799728394|713.9999866485596|48|22|3|4|ERNSH|high sales|15.0|640.2099866485596|89.66526591318826
417|10404|155.97|1997-01-03 00:00:00|24.9|30|37.34999942779541|746.9999885559082|26|11|3|2|MAGAA|high sales|5.0|591.0299885559082|79.12048160783517
418|10404|155.97|1997-01-03 00:00:00|11.2|40|22.399999618530277|447.9999923706055|42|20|5|2|MAGAA|high sales|5.0|292.02999237060556|65.18526726425151
419|10404|155.97|1997-01-03 00:00:00|16.0|30|24.0|480.0|49|23|3|2|MAGAA|high sales|5.0|324.03|67.50625
420|10405|34.82|1997-01-06 00:00:00|8.0|50|0.0|400.0|3|1|2|1|LINOD|high sales|0.0|365.18|91.295
421|10406|108.04|1997-01-07 00:00:00|14.4|10|0.0|143.9999961853027|1|8|1|7|QUEEN|high sales|0.0|35.9599961853027|24.9722202346648
422|10406|108.04|1997-01-07 00:00:00|8.0|30|24.0|240.0|21|8|3|7|QUEEN|high sales|10.0|131.95999999999998|54.98333333333333
423|10406|108.04|1997-01-07 00:00:00|36.4|42|152.8800064086914|1528.800064086914|28|12|7|7|QUEEN|high sales|10.0|1420.760064086914|92.93301965783685
424|10406|108.04|1997-01-07 00:00:00|15.2|5|7.599999904632568|75.99999904632568|36|17|8|7|QUEEN|low sales|10.0|-32.04000095367432|-42.157896520688624
425|10406|108.04|1997-01-07 00:00:00|14.7|2|2.9399999618530277|29.399999618530277|40|19|8|7|QUEEN|low sales|10.0|-78.64000038146973|-267.4829979654299
426|10407|91.48|1997-01-07 00:00:00|16.8|30|0.0|503.9999771118164|11|5|4|2|OTTIK|high sales|0.0|412.5199771118164|81.84920552492318
427|10407|91.48|1997-01-07 00:00:00|28.8|15|0.0|431.9999885559082|69|15|4|2|OTTIK|high sales|0.0|340.5199885559082|78.82407351310358
428|10407|91.48|1997-01-07 00:00:00|17.2|15|0.0|258.0000114440918|71|15|4|2|OTTIK|high sales|0.0|166.52001144409178|64.54263723169501
429|10408|11.26|1997-01-08 00:00:00|20.8|10|0.0|207.99999237060547|37|17|8|8|FOLIG|high sales|0.0|196.73999237060548|94.58653826297387
430|10408|11.26|1997-01-08 00:00:00|5.9|6|0.0|35.40000057220459|54|25|6|8|FOLIG|low sales|0.0|24.140000572204592|68.19209090962237
431|10408|11.26|1997-01-08 00:00:00|39.4|35|0.0|1379.0000534057615|62|29|3|8|FOLIG|high sales|0.0|1367.7400534057615|99.18346631153561
432|10409|29.83|1997-01-09 00:00:00|18.6|12|0.0|223.20000457763672|14|6|7|3|OCEAN|high sales|0.0|193.37000457763673|86.63530493359642
433|10409|29.83|1997-01-09 00:00:00|8.0|12|0.0|96.0|21|8|3|3|OCEAN|low sales|0.0|66.17|68.92708333333334
434|10410|2.4|1997-01-10 00:00:00|2.0|49|0.0|98.0|33|15|4|3|BOTTM|low sales|0.0|95.6|97.55102040816325
435|10410|2.4|1997-01-10 00:00:00|44.0|16|0.0|704.0|59|28|4|3|BOTTM|high sales|0.0|701.6|99.6590909090909
436|10411|23.65|1997-01-10 00:00:00|7.7|25|38.499999046325684|192.4999952316284|41|19|8|9|BOTTM|high sales|20.000000000000004|168.84999523162838|87.7142854099592
437|10411|23.65|1997-01-10 00:00:00|15.5|40|124.0|620.0|44|20|2|9|BOTTM|high sales|20.0|596.35|96.18548387096774
438|10411|23.65|1997-01-10 00:00:00|44.0|9|79.2|396.0|59|28|4|9|BOTTM|high sales|20.0|372.35|94.02777777777779
439|10412|3.77|1997-01-13 00:00:00|18.6|20|37.200000762939446|372.0000076293945|14|6|7|8|WARTH|high sales|10.0|368.2300076293945|98.98655916056973
440|10413|95.66|1997-01-14 00:00:00|14.4|24|0.0|345.59999084472656|1|8|1|3|LAMAI|high sales|0.0|249.93999084472657|72.32060111859819
441|10413|95.66|1997-01-14 00:00:00|39.4|40|0.0|1576.0000610351562|62|29|3|3|LAMAI|high sales|0.0|1480.3400610351562|93.93020328075569
442|10413|95.66|1997-01-14 00:00:00|14.4|14|0.0|201.59999465942383|76|23|1|3|LAMAI|high sales|0.0|105.93999465942383|52.5496019175969
443|10414|21.48|1997-01-14 00:00:00|7.3|18|6.570000171661377|131.40000343322754|19|8|3|2|FAMIA|high sales|5.0|109.92000343322754|83.65296846364596
444|10414|21.48|1997-01-14 00:00:00|2.0|50|0.0|100.0|33|15|4|2|FAMIA|low sales|0.0|78.52|78.52
445|10415|0.2|1997-01-15 00:00:00|31.2|2|0.0|62.400001525878906|17|7|6|3|HUNGC|low sales|0.0|62.2000015258789|99.67948718732474
446|10415|0.2|1997-01-15 00:00:00|2.0|20|0.0|40.0|33|15|4|3|HUNGC|low sales|0.0|39.8|99.49999999999999
447|10416|22.72|1997-01-16 00:00:00|7.3|20|0.0|146.0000038146973|19|8|3|8|WARTH|high sales|0.0|123.2800038146973|84.43835657097917
448|10416|22.72|1997-01-16 00:00:00|26.2|10|0.0|262.00000762939453|53|24|6|8|WARTH|high sales|0.0|239.28000762939453|91.32824452732918
449|10416|22.72|1997-01-16 00:00:00|15.6|20|0.0|312.00000762939453|57|26|5|8|WARTH|high sales|0.0|289.2800076293945|92.71794889601807
450|10417|70.29|1997-01-16 00:00:00|210.8|50|0.0|10540.00015258789|38|18|1|4|SIMOB|high sales|0.0|10469.71015258789|99.33311196411375
451|10417|70.29|1997-01-16 00:00:00|9.6|2|4.800000190734863|19.200000762939453|46|21|8|4|SIMOB|low sales|25.0|-51.08999923706055|-266.093735452742
452|10417|70.29|1997-01-16 00:00:00|10.0|36|90.0|360.0|68|8|3|4|SIMOB|high sales|25.0|289.71|80.475
453|10417|70.29|1997-01-16 00:00:00|10.4|35|0.0|363.9999866485596|77|12|2|4|SIMOB|high sales|0.0|293.7099866485596|80.6895597312577
454|10418|17.55|1997-01-17 00:00:00|15.2|60|0.0|911.9999885559082|2|1|1|4|QUICK|high sales|0.0|894.4499885559082|98.07565787058954
455|10418|17.55|1997-01-17 00:00:00|7.6|55|0.0|417.99999475479126|47|22|3|4|QUICK|high sales|0.0|400.44999475479125|95.80143535401352
456|10418|17.55|1997-01-17 00:00:00|22.8|16|0.0|364.7999877929688|61|29|2|4|QUICK|high sales|0.0|347.2499877929688|95.18914457586001
457|10418|17.55|1997-01-17 00:00:00|8.0|15|0.0|120.0|74|4|7|4|QUICK|high sales|0.0|102.45|85.375
458|10419|137.35|1997-01-20 00:00:00|27.2|60|81.60000228881836|1632.0000457763672|60|28|4|4|RICSU|high sales|5.0|1494.6500457763673|91.58394631449532
459|10419|137.35|1997-01-20 00:00:00|28.8|20|28.799999237060547|575.9999847412109|69|15|4|4|RICSU|high sales|5.0|438.6499847412109|76.15451325719921
460|10420|44.12|1997-01-21 00:00:00|77.6|20|155.19999694824222|1551.999969482422|9|4|6|3|WELLI|high sales|10.0|1507.8799694824222|97.15721643894662
461|10420|44.12|1997-01-21 00:00:00|4.8|2|0.9600000381469729|9.600000381469728|13|6|8|3|WELLI|low sales|10.0|-34.51999961853027|-359.5833150711331
462|10420|44.12|1997-01-21 00:00:00|12.0|8|9.600000000000001|96.0|70|7|1|3|WELLI|low sales|10.000000000000002|51.88|54.041666666666664
463|10420|44.12|1997-01-21 00:00:00|12.0|20|24.0|240.0|73|17|8|3|WELLI|high sales|10.0|195.88|81.61666666666666
464|10421|99.23|1997-01-21 00:00:00|7.3|4|4.380000114440918|29.200000762939453|19|8|3|8|QUEDE|low sales|15.0|-70.02999923706055|-239.82875824422032
465|10421|99.23|1997-01-21 00:00:00|24.9|30|0.0|746.9999885559082|26|11|3|8|QUEDE|high sales|0.0|647.7699885559082|86.71619792232791
466|10421|99.23|1997-01-21 00:00:00|26.2|15|58.95000171661377|393.0000114440918|53|24|6|8|QUEDE|high sales|15.0|293.7700114440918|74.75063686757258
467|10421|99.23|1997-01-21 00:00:00|10.4|10|15.599999427795407|103.99999618530272|77|12|2|8|QUEDE|high sales|15.0|4.769996185302716|4.586534961793404
468|10422|3.02|1997-01-22 00:00:00|24.9|2|0.0|49.79999923706055|26|11|3|2|FRANS|low sales|0.0|46.779999237060544|93.93574287898271
469|10423|24.5|1997-01-23 00:00:00|10.0|14|0.0|140.0|31|14|4|6|GOURL|high sales|0.0|115.5|82.5
470|10423|24.5|1997-01-23 00:00:00|44.0|20|0.0|880.0|59|28|4|6|GOURL|high sales|0.0|855.5|97.2159090909091
471|10424|370.61|1997-01-23 00:00:00|14.4|60|172.79999542236328|863.9999771118164|35|16|1|7|MEREP|high sales|20.0|493.3899771118164|57.105322937753186
472|10424|370.61|1997-01-23 00:00:00|210.8|49|2065.840029907227|10329.200149536133|38|18|1|7|MEREP|high sales|20.000000000000004|9958.590149536132|96.41201647141435
473|10424|370.61|1997-01-23 00:00:00|10.0|30|60.0|300.0|68|8|3|7|MEREP|high sales|20.0|-70.61000000000001|-23.536666666666672
474|10425|7.93|1997-01-24 00:00:00|19.2|10|48.00000190734863|192.00000762939453|55|25|6|6|LAMAI|high sales|25.0|184.07000762939452|95.86979183078638
475|10425|7.93|1997-01-24 00:00:00|14.4|20|71.99999809265137|287.99999237060547|76|23|1|6|LAMAI|high sales|25.0|280.06999237060546|97.24652770483567
476|10426|18.69|1997-01-27 00:00:00|30.4|5|0.0|151.99999809265137|56|26|5|4|GALED|high sales|0.0|133.30999809265137|87.70394721412592
477|10426|18.69|1997-01-27 00:00:00|26.6|7|0.0|186.2000026702881|64|12|5|4|GALED|high sales|0.0|167.5100026702881|89.9624061589864
478|10427|31.29|1997-01-27 00:00:00|18.6|35|0.0|651.0000133514404|14|6|7|4|PICCO|high sales|0.0|619.7100133514405|95.19354848567289
479|10428|11.09|1997-01-28 00:00:00|9.6|20|0.0|192.00000762939453|46|21|8|7|REGGC|high sales|0.0|180.91000762939453|94.2239585628526
480|10429|56.63|1997-01-29 00:00:00|13.0|40|0.0|520.0|50|23|3|3|HUNGO|high sales|0.0|463.37|89.10961538461538
481|10429|56.63|1997-01-29 00:00:00|35.1|35|307.1249866485596|1228.4999465942385|63|7|2|3|HUNGO|high sales|25.0|1171.8699465942384|95.39031318991954
482|10430|458.78|1997-01-30 00:00:00|31.2|45|280.8000068664551|1404.0000343322754|17|7|6|4|ERNSH|high sales|20.0|945.2200343322754|67.32336262240976
483|10430|458.78|1997-01-30 00:00:00|8.0|50|0.0|400.0|21|8|3|4|ERNSH|high sales|0.0|-58.77999999999997|-14.694999999999995
484|10430|458.78|1997-01-30 00:00:00|30.4|30|0.0|911.9999885559082|56|26|5|4|ERNSH|high sales|0.0|453.21998855590823|49.69517480735413
485|10430|458.78|1997-01-30 00:00:00|44.0|70|616.0|3080.0|59|28|4|4|ERNSH|high sales|20.0|2621.2200000000003|85.10454545454547
486|10431|44.17|1997-01-30 00:00:00|31.2|50|390.0000095367432|1560.0000381469729|17|7|6|4|BOTTM|high sales|25.0|1515.8300381469728|97.16858981282674
487|10431|44.17|1997-01-30 00:00:00|14.7|50|183.7499976158142|734.9999904632568|40|19|8|4|BOTTM|high sales|25.0|690.8299904632569|93.99047611250165
488|10431|44.17|1997-01-30 00:00:00|7.6|30|56.99999928474426|227.99999713897705|47|22|3|4|BOTTM|high sales|25.0|183.82999713897703|80.62719273935944
489|10432|4.34|1997-01-31 00:00:00|24.9|10|0.0|248.99999618530276|26|11|3|3|SPLIR|high sales|0.0|244.65999618530276|98.25702808574735
490|10432|4.34|1997-01-31 00:00:00|5.9|40|0.0|236.0000038146973|54|25|6|3|SPLIR|high sales|0.0|231.6600038146973|98.16101697887781
491|10433|73.83|1997-02-03 00:00:00|30.4|28|0.0|851.1999893188477|56|26|5|3|PRINI|high sales|0.0|777.3699893188476|91.32636267311509
492|10434|17.92|1997-02-03 00:00:00|16.8|6|0.0|100.79999542236328|11|5|4|3|FOLKO|high sales|0.0|82.87999542236328|82.22222141487885
493|10434|17.92|1997-02-03 00:00:00|14.4|18|38.879998970031735|259.1999931335449|76|23|1|3|FOLKO|high sales|15.0|241.2799931335449|93.08641956993908
494|10435|9.21|1997-02-04 00:00:00|15.2|10|0.0|151.99999809265137|2|1|1|8|CONSH|high sales|0.0|142.78999809265136|93.94078939765113
495|10435|9.21|1997-02-04 00:00:00|16.8|12|0.0|201.59999084472656|22|9|5|8|CONSH|high sales|0.0|192.38999084472655|95.43154741158018
496|10435|9.21|1997-02-04 00:00:00|27.8|10|0.0|277.99999237060547|72|14|4|8|CONSH|high sales|0.0|268.7899923706055|96.68705026879209
497|10436|156.66|1997-02-05 00:00:00|9.6|5|0.0|48.00000190734863|46|21|8|3|BLONP|low sales|0.0|-108.65999809265136|-226.3749870310232
498|10436|156.66|1997-02-05 00:00:00|30.4|40|121.5999984741211|1215.999984741211|56|26|5|3|BLONP|high sales|10.0|1059.3399847412109|87.11677615412631
499|10436|156.66|1997-02-05 00:00:00|26.6|30|79.80000114440918|798.0000114440918|64|12|5|3|BLONP|high sales|10.0|641.3400114440918|80.36842133416741
500|10436|156.66|1997-02-05 00:00:00|6.2|24|14.879999542236328|148.79999542236328|75|12|1|3|BLONP|high sales|10.0|-7.860004577636715|-5.282261303386726
501|10437|19.97|1997-02-05 00:00:00|26.2|15|0.0|393.0000114440918|53|24|6|8|WARTH|high sales|0.0|373.03001144409177|94.91857521158343
502|10438|8.24|1997-02-06 00:00:00|7.3|15|21.900000572204593|109.50000286102296|19|8|3|3|TOMSP|high sales|20.0|101.26000286102297|92.47488604136552
503|10438|8.24|1997-02-06 00:00:00|11.2|20|44.799999237060554|223.99999618530276|34|16|1|3|TOMSP|high sales|20.0|215.75999618530275|96.32142850878287
504|10438|8.24|1997-02-06 00:00:00|15.6|15|46.80000114440918|234.0000057220459|57|26|5|3|TOMSP|high sales|20.0|225.7600057220459|96.47863256474113
505|10439|4.07|1997-02-07 00:00:00|30.4|15|0.0|455.9999942779541|12|5|4|6|MEREP|high sales|0.0|451.9299942779541|99.10745612915093
506|10439|4.07|1997-02-07 00:00:00|13.9|16|0.0|222.3999938964844|16|7|3|6|MEREP|high sales|0.0|218.3299938964844|98.16996397855372
507|10439|4.07|1997-02-07 00:00:00|26.6|6|0.0|159.60000228881836|64|12|5|6|MEREP|high sales|0.0|155.53000228881837|97.44987472328805
508|10439|4.07|1997-02-07 00:00:00|8.0|30|0.0|240.0|74|4|7|6|MEREP|high sales|0.0|235.93|98.30416666666667
509|10440|86.53|1997-02-10 00:00:00|15.2|45|102.59999871253967|683.9999914169312|2|1|1|4|SAVEA|high sales|15.0|597.4699914169312|87.34941504593444
510|10440|86.53|1997-02-10 00:00:00|13.9|49|102.1649971961975|681.0999813079834|16|7|3|4|SAVEA|high sales|15.0|594.5699813079834|87.29555096539163
511|10440|86.53|1997-02-10 00:00:00|99.0|24|356.4|2376.0|29|12|6|4|SAVEA|high sales|15.0|2289.47|96.35816498316497
512|10440|86.53|1997-02-10 00:00:00|22.8|90|307.7999897003174|2051.999931335449|61|29|2|4|SAVEA|high sales|15.0|1965.4699313354492|95.78313826045375
513|10441|73.02|1997-02-10 00:00:00|35.1|50|0.0|1754.9999237060547|27|11|3|3|OLDWO|high sales|0.0|1681.9799237060547|95.8393160584416
514|10442|47.94|1997-02-11 00:00:00|16.8|30|0.0|503.9999771118164|11|5|4|3|ERNSH|high sales|0.0|456.0599771118164|90.48809480613049
515|10442|47.94|1997-02-11 00:00:00|5.9|80|0.0|472.0000076293945|54|25|6|3|ERNSH|high sales|0.0|424.0600076293945|89.84322050315694
516|10442|47.94|1997-02-11 00:00:00|13.6|60|0.0|816.0000228881836|66|2|2|3|ERNSH|high sales|0.0|768.0600228881835|94.1250001647893
517|10443|13.95|1997-02-12 00:00:00|16.8|6|20.15999908447266|100.79999542236328|11|5|4|8|REGGC|high sales|20.000000000000004|86.84999542236328|86.1607136572299
518|10443|13.95|1997-02-12 00:00:00|36.4|12|0.0|436.8000183105469|28|12|7|8|REGGC|high sales|0.0|422.8500183105469|96.806318815197
519|10444|3.5|1997-02-12 00:00:00|31.2|10|0.0|312.00000762939453|17|7|6|3|BERGS|high sales|0.0|308.50000762939453|98.87820515563659
520|10444|3.5|1997-02-12 00:00:00|24.9|15|0.0|373.4999942779541|26|11|3|3|BERGS|high sales|0.0|369.9999942779541|99.06291832567061
521|10444|3.5|1997-02-12 00:00:00|14.4|8|0.0|115.1999969482422|35|16|1|3|BERGS|high sales|0.0|111.6999969482422|96.96180547507089
522|10444|3.5|1997-02-12 00:00:00|7.7|30|0.0|230.9999942779541|41|19|8|3|BERGS|high sales|0.0|227.4999942779541|98.48484844731703
523|10445|9.3|1997-02-13 00:00:00|14.4|6|0.0|86.39999771118164|39|18|1|3|BERGS|low sales|0.0|77.09999771118164|89.23611082596543
524|10445|9.3|1997-02-13 00:00:00|5.9|15|0.0|88.50000143051147|54|25|6|3|BERGS|low sales|0.0|79.20000143051148|89.4915255935875
525|10446|14.68|1997-02-14 00:00:00|7.3|12|8.760000228881836|87.60000228881836|19|8|3|6|TOMSP|low sales|10.0|72.92000228881835|83.24200957027392
526|10446|14.68|1997-02-14 00:00:00|3.6|20|7.199999809265137|71.99999809265137|24|10|1|6|TOMSP|low sales|10.0|57.31999809265137|79.61111057099
527|10446|14.68|1997-02-14 00:00:00|10.0|3|3.0|30.0|31|14|4|6|TOMSP|low sales|10.0|15.32|51.06666666666667
528|10446|14.68|1997-02-14 00:00:00|5.6|15|8.399999856948853|83.99999856948853|52|24|5|6|TOMSP|low sales|10.0|69.31999856948852|82.52380922619176
529|10447|68.66|1997-02-14 00:00:00|7.3|40|0.0|292.00000762939453|19|8|3|4|RICAR|high sales|0.0|223.34000762939453|76.48630198423041
530|10447|68.66|1997-02-14 00:00:00|16.8|35|0.0|587.9999732971191|65|2|2|4|RICAR|high sales|0.0|519.3399732971192|88.3231287214182
531|10447|68.66|1997-02-14 00:00:00|17.2|2|0.0|34.400001525878906|71|15|4|4|RICAR|low sales|0.0|-34.25999847412109|-99.59301440247759
532|10448|38.82|1997-02-17 00:00:00|24.9|6|0.0|149.39999771118164|26|11|3|4|RANCH|high sales|0.0|110.57999771118165|74.01606385895242
533|10448|38.82|1997-02-17 00:00:00|14.7|20|0.0|293.99999618530273|40|19|8|4|RANCH|high sales|0.0|255.17999618530274|86.79591819602186
534|10449|53.3|1997-02-18 00:00:00|24.8|14|0.0|347.19998931884766|10|4|8|3|BLONP|high sales|0.0|293.89998931884764|84.64861703925558
535|10449|53.3|1997-02-18 00:00:00|5.6|20|0.0|111.99999809265135|52|24|5|3|BLONP|high sales|0.0|58.699998092651356|52.41071347527356
536|10449|53.3|1997-02-18 00:00:00|39.4|35|0.0|1379.0000534057615|62|29|3|3|BLONP|high sales|0.0|1325.7000534057615|96.13488049776625
537|10450|7.23|1997-02-19 00:00:00|24.8|20|99.19999694824219|495.9999847412109|10|4|8|8|VICTE|high sales|20.0|488.76998474121086|98.54233866483438
538|10450|7.23|1997-02-19 00:00:00|5.9|6|7.080000114440918|35.40000057220459|54|25|6|8|VICTE|low sales|20.0|28.17000057220459|79.57627151656924
539|10451|189.09|1997-02-19 00:00:00|19.2|120|230.40000915527344|2304.0000915527344|55|25|6|4|QUICK|high sales|10.0|2114.9100915527342|91.7929690761181
540|10451|189.09|1997-02-19 00:00:00|26.6|35|93.10000133514404|931.0000133514404|64|12|5|4|QUICK|high sales|10.0|741.9100133514404|79.68958138686718
541|10451|189.09|1997-02-19 00:00:00|16.8|28|47.039997863769536|470.3999786376953|65|2|2|4|QUICK|high sales|10.0|281.3099786376953|59.802294092866404
542|10451|189.09|1997-02-19 00:00:00|10.4|55|57.199997901916504|571.999979019165|77|12|2|4|QUICK|high sales|10.0|382.909979019165|66.94230647975871
543|10452|140.26|1997-02-20 00:00:00|36.4|15|0.0|546.0000228881836|28|12|7|8|SAVEA|high sales|0.0|405.7400228881836|74.31135638821684
544|10452|140.26|1997-02-20 00:00:00|15.5|100|77.5|1550.0|44|20|2|8|SAVEA|high sales|5.0|1409.74|90.95096774193549
545|10453|25.36|1997-02-21 00:00:00|10.2|15|15.299999713897705|152.99999713897705|48|22|3|1|AROUT|high sales|10.0|127.63999713897705|83.42483629135997
546|10453|25.36|1997-02-21 00:00:00|12.0|25|30.0|300.0|70|7|1|1|AROUT|high sales|10.0|274.64|91.54666666666667
547|10454|2.74|1997-02-21 00:00:00|13.9|20|55.599998474121094|277.99999237060547|16|7|3|4|LAMAI|high sales|20.0|275.25999237060546|99.01438846215964
548|10454|2.74|1997-02-21 00:00:00|2.0|20|8.0|40.0|33|15|4|4|LAMAI|low sales|20.0|37.26|93.15
549|10454|2.74|1997-02-21 00:00:00|9.6|10|19.200000762939457|96.00000381469728|46|21|8|4|LAMAI|low sales|20.0|93.26000381469728|97.14583344674773
550|10455|180.45|1997-02-24 00:00:00|14.4|20|0.0|287.99999237060547|39|18|1|8|WARTH|high sales|0.0|107.54999237060548|37.34374834017617
