"facts_id","order_id","freight","order_date","unit_price","quantity","discount","amount","product_id","supplier_id","category_id","employee_id","customer_id"
"460",10420,"44.12000000","1997-01-21 00:00:00","77.60000000",20,"0.10000000","1551.9999694824219",9,4,6,3,"WELLI"
"461",10420,"44.12000000","1997-01-21 00:00:00","4.80000000",2,"0.10000000","9.600000381469727",13,6,8,3,"WELLI"
"462",10420,"44.12000000","1997-01-21 00:00:00","12.00000000",8,"0.10000000","96",70,7,1,3,"WELLI"
"463",10420,"44.12000000","1997-01-21 00:00:00","12.00000000",20,"0.10000000","240",73,17,8,3,"WELLI"
"464",10421,"99.23000000","1997-01-21 00:00:00","7.30000000",4,"0.15000000","29.200000762939453",19,8,3,8,"QUEDE"
"465",10421,"99.23000000","1997-01-21 00:00:00","24.90000000",30,"0.00000000","746.9999885559082",26,11,3,8,"QUEDE"
"466",10421,"99.23000000","1997-01-21 00:00:00","26.20000000",15,"0.15000000","393.0000114440918",53,24,6,8,"QUEDE"
"467",10421,"99.23000000","1997-01-21 00:00:00","10.40000000",10,"0.15000000","103.99999618530273",77,12,2,8,"QUEDE"
"468",10422,"3.02000000","1997-01-22 00:00:00","24.90000000",2,"0.00000000","49.79999923706055",26,11,3,2,"FRANS"
"469",10423,"24.50000000","1997-01-23 00:00:00","10.00000000",14,"0.00000000","140",31,14,4,6,"GOURL"
"470",10423,"24.50000000","1997-01-23 00:00:00","44.00000000",20,"0.00000000","880",59,28,4,6,"GOURL"
"471",10424,"370.61000000","1997-01-23 00:00:00","14.40000000",60,"0.20000000","863.9999771118164",35,16,1,7,"MEREP"
"472",10424,"370.61000000","1997-01-23 00:00:00","210.80000000",49,"0.20000000","10329.200149536133",38,18,1,7,"MEREP"
"473",10424,"370.61000000","1997-01-23 00:00:00","10.00000000",30,"0.20000000","300",68,8,3,7,"MEREP"
"474",10425,"7.93000000","1997-01-24 00:00:00","19.20000000",10,"0.25000000","192.00000762939453",55,25,6,6,"LAMAI"
"475",10425,"7.93000000","1997-01-24 00:00:00","14.40000000",20,"0.25000000","287.99999237060547",76,23,1,6,"LAMAI"
"476",10426,"18.69000000","1997-01-27 00:00:00","30.40000000",5,"0.00000000","151.99999809265137",56,26,5,4,"GALED"
"477",10426,"18.69000000","1997-01-27 00:00:00","26.60000000",7,"0.00000000","186.2000026702881",64,12,5,4,"GALED"
"478",10427,"31.29000000","1997-01-27 00:00:00","18.60000000",35,"0.00000000","651.0000133514404",14,6,7,4,"PICCO"
"479",10428,"11.09000000","1997-01-28 00:00:00","9.60000000",20,"0.00000000","192.00000762939453",46,21,8,7,"REGGC"
"480",10429,"56.63000000","1997-01-29 00:00:00","13.00000000",40,"0.00000000","520",50,23,3,3,"HUNGO"
"481",10429,"56.63000000","1997-01-29 00:00:00","35.10000000",35,"0.25000000","1228.4999465942383",63,7,2,3,"HUNGO"
"482",10430,"458.78000000","1997-01-30 00:00:00","31.20000000",45,"0.20000000","1404.0000343322754",17,7,6,4,"ERNSH"
"483",10430,"458.78000000","1997-01-30 00:00:00","8.00000000",50,"0.00000000","400",21,8,3,4,"ERNSH"
"484",10430,"458.78000000","1997-01-30 00:00:00","30.40000000",30,"0.00000000","911.9999885559082",56,26,5,4,"ERNSH"
"485",10430,"458.78000000","1997-01-30 00:00:00","44.00000000",70,"0.20000000","3080",59,28,4,4,"ERNSH"
"486",10431,"44.17000000","1997-01-30 00:00:00","31.20000000",50,"0.25000000","1560.0000381469727",17,7,6,4,"BOTTM"
"487",10431,"44.17000000","1997-01-30 00:00:00","14.70000000",50,"0.25000000","734.9999904632568",40,19,8,4,"BOTTM"
"488",10431,"44.17000000","1997-01-30 00:00:00","7.60000000",30,"0.25000000","227.99999713897705",47,22,3,4,"BOTTM"
"489",10432,"4.34000000","1997-01-31 00:00:00","24.90000000",10,"0.00000000","248.99999618530273",26,11,3,3,"SPLIR"
"490",10432,"4.34000000","1997-01-31 00:00:00","5.90000000",40,"0.00000000","236.00000381469727",54,25,6,3,"SPLIR"
"491",10433,"73.83000000","1997-02-03 00:00:00","30.40000000",28,"0.00000000","851.1999893188477",56,26,5,3,"PRINI"
"492",10434,"17.92000000","1997-02-03 00:00:00","16.80000000",6,"0.00000000","100.79999542236328",11,5,4,3,"FOLKO"
"493",10434,"17.92000000","1997-02-03 00:00:00","14.40000000",18,"0.15000000","259.1999931335449",76,23,1,3,"FOLKO"
"494",10435,"9.21000000","1997-02-04 00:00:00","15.20000000",10,"0.00000000","151.99999809265137",2,1,1,8,"CONSH"
"495",10435,"9.21000000","1997-02-04 00:00:00","16.80000000",12,"0.00000000","201.59999084472656",22,9,5,8,"CONSH"
"496",10435,"9.21000000","1997-02-04 00:00:00","27.80000000",10,"0.00000000","277.99999237060547",72,14,4,8,"CONSH"
"497",10436,"156.66000000","1997-02-05 00:00:00","9.60000000",5,"0.00000000","48.00000190734863",46,21,8,3,"BLONP"
"498",10436,"156.66000000","1997-02-05 00:00:00","30.40000000",40,"0.10000000","1215.999984741211",56,26,5,3,"BLONP"
"499",10436,"156.66000000","1997-02-05 00:00:00","26.60000000",30,"0.10000000","798.0000114440918",64,12,5,3,"BLONP"
"500",10436,"156.66000000","1997-02-05 00:00:00","6.20000000",24,"0.10000000","148.79999542236328",75,12,1,3,"BLONP"
"501",10437,"19.97000000","1997-02-05 00:00:00","26.20000000",15,"0.00000000","393.0000114440918",53,24,6,8,"WARTH"
"502",10438,"8.24000000","1997-02-06 00:00:00","7.30000000",15,"0.20000000","109.50000286102295",19,8,3,3,"TOMSP"
"503",10438,"8.24000000","1997-02-06 00:00:00","11.20000000",20,"0.20000000","223.99999618530273",34,16,1,3,"TOMSP"
"504",10438,"8.24000000","1997-02-06 00:00:00","15.60000000",15,"0.20000000","234.0000057220459",57,26,5,3,"TOMSP"
"505",10439,"4.07000000","1997-02-07 00:00:00","30.40000000",15,"0.00000000","455.9999942779541",12,5,4,6,"MEREP"
"506",10439,"4.07000000","1997-02-07 00:00:00","13.90000000",16,"0.00000000","222.39999389648438",16,7,3,6,"MEREP"
"507",10439,"4.07000000","1997-02-07 00:00:00","26.60000000",6,"0.00000000","159.60000228881836",64,12,5,6,"MEREP"
"508",10439,"4.07000000","1997-02-07 00:00:00","8.00000000",30,"0.00000000","240",74,4,7,6,"MEREP"
"509",10440,"86.53000000","1997-02-10 00:00:00","15.20000000",45,"0.15000000","683.9999914169312",2,1,1,4,"SAVEA"
"510",10440,"86.53000000","1997-02-10 00:00:00","13.90000000",49,"0.15000000","681.0999813079834",16,7,3,4,"SAVEA"
"511",10440,"86.53000000","1997-02-10 00:00:00","99.00000000",24,"0.15000000","2376",29,12,6,4,"SAVEA"
"512",10440,"86.53000000","1997-02-10 00:00:00","22.80000000",90,"0.15000000","2051.999931335449",61,29,2,4,"SAVEA"
"513",10441,"73.02000000","1997-02-10 00:00:00","35.10000000",50,"0.00000000","1754.9999237060547",27,11,3,3,"OLDWO"
"514",10442,"47.94000000","1997-02-11 00:00:00","16.80000000",30,"0.00000000","503.9999771118164",11,5,4,3,"ERNSH"
"515",10442,"47.94000000","1997-02-11 00:00:00","5.90000000",80,"0.00000000","472.00000762939453",54,25,6,3,"ERNSH"
"516",10442,"47.94000000","1997-02-11 00:00:00","13.60000000",60,"0.00000000","816.0000228881836",66,2,2,3,"ERNSH"
"517",10443,"13.95000000","1997-02-12 00:00:00","16.80000000",6,"0.20000000","100.79999542236328",11,5,4,8,"REGGC"
"518",10443,"13.95000000","1997-02-12 00:00:00","36.40000000",12,"0.00000000","436.8000183105469",28,12,7,8,"REGGC"
"519",10444,"3.50000000","1997-02-12 00:00:00","31.20000000",10,"0.00000000","312.00000762939453",17,7,6,3,"BERGS"
"520",10444,"3.50000000","1997-02-12 00:00:00","24.90000000",15,"0.00000000","373.4999942779541",26,11,3,3,"BERGS"
"521",10444,"3.50000000","1997-02-12 00:00:00","14.40000000",8,"0.00000000","115.19999694824219",35,16,1,3,"BERGS"
"522",10444,"3.50000000","1997-02-12 00:00:00","7.70000000",30,"0.00000000","230.9999942779541",41,19,8,3,"BERGS"
"523",10445,"9.30000000","1997-02-13 00:00:00","14.40000000",6,"0.00000000","86.39999771118164",39,18,1,3,"BERGS"
"524",10445,"9.30000000","1997-02-13 00:00:00","5.90000000",15,"0.00000000","88.50000143051147",54,25,6,3,"BERGS"
"525",10446,"14.68000000","1997-02-14 00:00:00","7.30000000",12,"0.10000000","87.60000228881836",19,8,3,6,"TOMSP"
"526",10446,"14.68000000","1997-02-14 00:00:00","3.60000000",20,"0.10000000","71.99999809265137",24,10,1,6,"TOMSP"
"527",10446,"14.68000000","1997-02-14 00:00:00","10.00000000",3,"0.10000000","30",31,14,4,6,"TOMSP"
"528",10446,"14.68000000","1997-02-14 00:00:00","5.60000000",15,"0.10000000","83.99999856948853",52,24,5,6,"TOMSP"
"529",10447,"68.66000000","1997-02-14 00:00:00","7.30000000",40,"0.00000000","292.00000762939453",19,8,3,4,"RICAR"
"530",10447,"68.66000000","1997-02-14 00:00:00","16.80000000",35,"0.00000000","587.9999732971191",65,2,2,4,"RICAR"
"531",10447,"68.66000000","1997-02-14 00:00:00","17.20000000",2,"0.00000000","34.400001525878906",71,15,4,4,"RICAR"
"532",10448,"38.82000000","1997-02-17 00:00:00","24.90000000",6,"0.00000000","149.39999771118164",26,11,3,4,"RANCH"
"533",10448,"38.82000000","1997-02-17 00:00:00","14.70000000",20,"0.00000000","293.99999618530273",40,19,8,4,"RANCH"
"534",10449,"53.30000000","1997-02-18 00:00:00","24.80000000",14,"0.00000000","347.19998931884766",10,4,8,3,"BLONP"
"535",10449,"53.30000000","1997-02-18 00:00:00","5.60000000",20,"0.00000000","111.99999809265137",52,24,5,3,"BLONP"
"536",10449,"53.30000000","1997-02-18 00:00:00","39.40000000",35,"0.00000000","1379.0000534057617",62,29,3,3,"BLONP"
"537",10450,"7.23000000","1997-02-19 00:00:00","24.80000000",20,"0.20000000","495.99998474121094",10,4,8,8,"VICTE"
"538",10450,"7.23000000","1997-02-19 00:00:00","5.90000000",6,"0.20000000","35.40000057220459",54,25,6,8,"VICTE"
"539",10451,"189.09000000","1997-02-19 00:00:00","19.20000000",120,"0.10000000","2304.0000915527344",55,25,6,4,"QUICK"
"540",10451,"189.09000000","1997-02-19 00:00:00","26.60000000",35,"0.10000000","931.0000133514404",64,12,5,4,"QUICK"
"541",10451,"189.09000000","1997-02-19 00:00:00","16.80000000",28,"0.10000000","470.3999786376953",65,2,2,4,"QUICK"
"542",10451,"189.09000000","1997-02-19 00:00:00","10.40000000",55,"0.10000000","571.999979019165",77,12,2,4,"QUICK"
"543",10452,"140.26000000","1997-02-20 00:00:00","36.40000000",15,"0.00000000","546.0000228881836",28,12,7,8,"SAVEA"
"544",10452,"140.26000000","1997-02-20 00:00:00","15.50000000",100,"0.05000000","1550",44,20,2,8,"SAVEA"
"545",10453,"25.36000000","1997-02-21 00:00:00","10.20000000",15,"0.10000000","152.99999713897705",48,22,3,1,"AROUT"
"546",10453,"25.36000000","1997-02-21 00:00:00","12.00000000",25,"0.10000000","300",70,7,1,1,"AROUT"
"547",10454,"2.74000000","1997-02-21 00:00:00","13.90000000",20,"0.20000000","277.99999237060547",16,7,3,4,"LAMAI"
"548",10454,"2.74000000","1997-02-21 00:00:00","2.00000000",20,"0.20000000","40",33,15,4,4,"LAMAI"
"549",10454,"2.74000000","1997-02-21 00:00:00","9.60000000",10,"0.20000000","96.00000381469727",46,21,8,4,"LAMAI"
"550",10455,"180.45000000","1997-02-24 00:00:00","14.40000000",20,"0.00000000","287.99999237060547",39,18,1,8,"WARTH"
"551",10455,"180.45000000","1997-02-24 00:00:00","26.20000000",50,"0.00000000","1310.0000381469727",53,24,6,8,"WARTH"
"552",10455,"180.45000000","1997-02-24 00:00:00","22.80000000",25,"0.00000000","569.9999809265137",61,29,2,8,"WARTH"
"553",10455,"180.45000000","1997-02-24 00:00:00","17.20000000",30,"0.00000000","516.0000228881836",71,15,4,8,"WARTH"
"554",10456,"8.12000000","1997-02-25 00:00:00","8.00000000",40,"0.15000000","320",21,8,3,8,"KOENE"
"555",10456,"8.12000000","1997-02-25 00:00:00","16.00000000",21,"0.15000000","336",49,23,3,8,"KOENE"
"556",10457,"11.57000000","1997-02-25 00:00:00","44.00000000",36,"0.00000000","1584",59,28,4,2,"KOENE"
"557",10458,"147.06000000","1997-02-26 00:00:00","24.90000000",30,"0.00000000","746.9999885559082",26,11,3,7,"SUPRD"
"558",10458,"147.06000000","1997-02-26 00:00:00","36.40000000",30,"0.00000000","1092.0000457763672",28,12,7,7,"SUPRD"
"559",10458,"147.06000000","1997-02-26 00:00:00","36.80000000",20,"0.00000000","735.9999847412109",43,20,1,7,"SUPRD"
"560",10458,"147.06000000","1997-02-26 00:00:00","30.40000000",15,"0.00000000","455.9999942779541",56,26,5,7,"SUPRD"
"561",10458,"147.06000000","1997-02-26 00:00:00","17.20000000",50,"0.00000000","860.0000381469727",71,15,4,7,"SUPRD"
"562",10459,"25.09000000","1997-02-27 00:00:00","24.00000000",16,"0.05000000","384",7,3,7,4,"VICTE"
"563",10459,"25.09000000","1997-02-27 00:00:00","9.60000000",20,"0.05000000","192.00000762939453",46,21,8,4,"VICTE"
"564",10459,"25.09000000","1997-02-27 00:00:00","27.80000000",40,"0.00000000","1111.9999694824219",72,14,4,4,"VICTE"
"565",10460,"16.27000000","1997-02-28 00:00:00","10.00000000",21,"0.25000000","210",68,8,3,8,"FOLKO"
"566",10460,"16.27000000","1997-02-28 00:00:00","6.20000000",4,"0.25000000","24.799999237060547",75,12,1,8,"FOLKO"
"567",10461,"148.61000000","1997-02-28 00:00:00","8.00000000",40,"0.25000000","320",21,8,3,1,"LILAS"
"568",10461,"148.61000000","1997-02-28 00:00:00","20.70000000",28,"0.25000000","579.6000213623047",30,13,8,1,"LILAS"
"569",10461,"148.61000000","1997-02-28 00:00:00","19.20000000",60,"0.25000000","1152.0000457763672",55,25,6,1,"LILAS"
"570",10462,"6.17000000","1997-03-03 00:00:00","4.80000000",1,"0.00000000","4.800000190734863",13,6,8,2,"CONSH"
"571",10462,"6.17000000","1997-03-03 00:00:00","7.20000000",21,"0.00000000","151.19999599456787",23,9,5,2,"CONSH"
"572",10463,"14.78000000","1997-03-04 00:00:00","7.30000000",21,"0.00000000","153.30000400543213",19,8,3,5,"SUPRD"
"573",10463,"14.78000000","1997-03-04 00:00:00","11.20000000",50,"0.00000000","559.9999904632568",42,20,5,5,"SUPRD"
"574",10464,"89.00000000","1997-03-04 00:00:00","17.60000000",16,"0.20000000","281.6000061035156",4,2,2,4,"FURIB"
"575",10464,"89.00000000","1997-03-04 00:00:00","36.80000000",3,"0.00000000","110.39999771118164",43,20,1,4,"FURIB"
"576",10464,"89.00000000","1997-03-04 00:00:00","30.40000000",30,"0.20000000","911.9999885559082",56,26,5,4,"FURIB"
"577",10464,"89.00000000","1997-03-04 00:00:00","27.20000000",20,"0.00000000","544.0000152587891",60,28,4,4,"FURIB"
"578",10465,"145.04000000","1997-03-05 00:00:00","3.60000000",25,"0.00000000","89.99999761581421",24,10,1,1,"VAFFE"
"579",10465,"145.04000000","1997-03-05 00:00:00","99.00000000",18,"0.10000000","1782",29,12,6,1,"VAFFE"
"580",10465,"145.04000000","1997-03-05 00:00:00","14.70000000",20,"0.00000000","293.99999618530273",40,19,8,1,"VAFFE"
"581",10465,"145.04000000","1997-03-05 00:00:00","7.60000000",30,"0.10000000","227.99999713897705",45,21,8,1,"VAFFE"
"582",10465,"145.04000000","1997-03-05 00:00:00","13.00000000",25,"0.00000000","325",50,23,3,1,"VAFFE"
"583",10466,"11.93000000","1997-03-06 00:00:00","16.80000000",10,"0.00000000","167.99999237060547",11,5,4,4,"COMMI"
"584",10466,"11.93000000","1997-03-06 00:00:00","9.60000000",5,"0.00000000","48.00000190734863",46,21,8,4,"COMMI"
"585",10467,"4.93000000","1997-03-06 00:00:00","3.60000000",28,"0.00000000","100.79999732971191",24,10,1,8,"MAGAA"
"586",10467,"4.93000000","1997-03-06 00:00:00","11.20000000",12,"0.00000000","134.39999771118164",25,11,3,8,"MAGAA"
"587",10468,"44.12000000","1997-03-07 00:00:00","20.70000000",8,"0.00000000","165.60000610351562",30,13,8,3,"KOENE"
"588",10468,"44.12000000","1997-03-07 00:00:00","36.80000000",15,"0.00000000","551.9999885559082",43,20,1,3,"KOENE"
"589",10469,"60.18000000","1997-03-10 00:00:00","15.20000000",40,"0.15000000","607.9999923706055",2,1,1,1,"WHITC"
"590",10469,"60.18000000","1997-03-10 00:00:00","13.90000000",35,"0.15000000","486.49998664855957",16,7,3,1,"WHITC"
"591",10469,"60.18000000","1997-03-10 00:00:00","15.50000000",2,"0.15000000","31",44,20,2,1,"WHITC"
"592",10470,"64.56000000","1997-03-11 00:00:00","50.00000000",30,"0.00000000","1500",18,7,8,4,"BONAP"
"593",10470,"64.56000000","1997-03-11 00:00:00","7.20000000",15,"0.00000000","107.99999713897705",23,9,5,4,"BONAP"
"594",10470,"64.56000000","1997-03-11 00:00:00","26.60000000",8,"0.00000000","212.8000030517578",64,12,5,4,"BONAP"
"595",10471,"45.59000000","1997-03-11 00:00:00","24.00000000",30,"0.00000000","720",7,3,7,2,"BSBEV"
"596",10471,"45.59000000","1997-03-11 00:00:00","30.40000000",20,"0.00000000","607.9999923706055",56,26,5,2,"BSBEV"
"597",10472,"4.20000000","1997-03-12 00:00:00","3.60000000",80,"0.05000000","287.99999237060547",24,10,1,8,"SEVES"
"598",10472,"4.20000000","1997-03-12 00:00:00","42.40000000",18,"0.00000000","763.2000274658203",51,24,7,8,"SEVES"
"599",10473,"16.37000000","1997-03-13 00:00:00","2.00000000",12,"0.00000000","24",33,15,4,1,"ISLAT"
"600",10473,"16.37000000","1997-03-13 00:00:00","17.20000000",12,"0.00000000","206.40000915527344",71,15,4,1,"ISLAT"
"601",10474,"83.49000000","1997-03-13 00:00:00","18.60000000",12,"0.00000000","223.20000457763672",14,6,7,5,"PERIC"
"602",10474,"83.49000000","1997-03-13 00:00:00","36.40000000",18,"0.00000000","655.2000274658203",28,12,7,5,"PERIC"
"603",10474,"83.49000000","1997-03-13 00:00:00","14.70000000",21,"0.00000000","308.69999599456787",40,19,8,5,"PERIC"
"604",10474,"83.49000000","1997-03-13 00:00:00","6.20000000",10,"0.00000000","61.99999809265137",75,12,1,5,"PERIC"
"605",10475,"68.52000000","1997-03-14 00:00:00","10.00000000",35,"0.15000000","350",31,14,4,9,"SUPRD"
"606",10475,"68.52000000","1997-03-14 00:00:00","13.60000000",60,"0.15000000","816.0000228881836",66,2,2,9,"SUPRD"
"607",10475,"68.52000000","1997-03-14 00:00:00","14.40000000",42,"0.15000000","604.7999839782715",76,23,1,9,"SUPRD"
"608",10476,"4.41000000","1997-03-17 00:00:00","19.20000000",2,"0.05000000","38.400001525878906",55,25,6,8,"HILAA"
"609",10476,"4.41000000","1997-03-17 00:00:00","12.00000000",12,"0.00000000","144",70,7,1,8,"HILAA"
"610",10477,"13.02000000","1997-03-17 00:00:00","14.40000000",15,"0.00000000","215.9999942779541",1,8,1,5,"PRINI"
"611",10477,"13.02000000","1997-03-17 00:00:00","8.00000000",21,"0.25000000","168",21,8,3,5,"PRINI"
"612",10477,"13.02000000","1997-03-17 00:00:00","14.40000000",20,"0.25000000","287.99999237060547",39,18,1,5,"PRINI"
"613",10478,"4.81000000","1997-03-18 00:00:00","24.80000000",20,"0.05000000","495.99998474121094",10,4,8,2,"VICTE"
"614",10479,"708.95000000","1997-03-19 00:00:00","210.80000000",30,"0.00000000","6324.000091552734",38,18,1,3,"RATTC"
"615",10479,"708.95000000","1997-03-19 00:00:00","26.20000000",28,"0.00000000","733.6000213623047",53,24,6,3,"RATTC"
"616",10479,"708.95000000","1997-03-19 00:00:00","44.00000000",60,"0.00000000","2640",59,28,4,3,"RATTC"
"617",10479,"708.95000000","1997-03-19 00:00:00","26.60000000",30,"0.00000000","798.0000114440918",64,12,5,3,"RATTC"
"618",10480,"1.35000000","1997-03-20 00:00:00","7.60000000",30,"0.00000000","227.99999713897705",47,22,3,6,"FOLIG"
"619",10480,"1.35000000","1997-03-20 00:00:00","44.00000000",12,"0.00000000","528",59,28,4,6,"FOLIG"
"620",10481,"64.33000000","1997-03-20 00:00:00","16.00000000",24,"0.00000000","384",49,23,3,8,"RICAR"
"621",10481,"64.33000000","1997-03-20 00:00:00","27.20000000",40,"0.00000000","1088.0000305175781",60,28,4,8,"RICAR"
"622",10482,"7.48000000","1997-03-21 00:00:00","14.70000000",10,"0.00000000","146.99999809265137",40,19,8,1,"LAZYK"
"623",10483,"15.28000000","1997-03-24 00:00:00","11.20000000",35,"0.05000000","391.9999933242798",34,16,1,7,"WHITC"
"624",10483,"15.28000000","1997-03-24 00:00:00","10.40000000",30,"0.05000000","311.9999885559082",77,12,2,7,"WHITC"
"625",10484,"6.88000000","1997-03-24 00:00:00","8.00000000",14,"0.00000000","112",21,8,3,3,"BSBEV"
"626",10484,"6.88000000","1997-03-24 00:00:00","14.70000000",10,"0.00000000","146.99999809265137",40,19,8,3,"BSBEV"
"627",10484,"6.88000000","1997-03-24 00:00:00","42.40000000",3,"0.00000000","127.20000457763672",51,24,7,3,"BSBEV"
"628",10485,"64.45000000","1997-03-25 00:00:00","15.20000000",20,"0.10000000","303.99999618530273",2,1,1,4,"LINOD"
"629",10485,"64.45000000","1997-03-25 00:00:00","8.00000000",20,"0.10000000","160",3,1,2,4,"LINOD"
"630",10485,"64.45000000","1997-03-25 00:00:00","19.20000000",30,"0.10000000","576.0000228881836",55,25,6,4,"LINOD"
"631",10485,"64.45000000","1997-03-25 00:00:00","12.00000000",60,"0.10000000","720",70,7,1,4,"LINOD"
"632",10486,"30.53000000","1997-03-26 00:00:00","16.80000000",5,"0.00000000","83.99999618530273",11,5,4,1,"HILAA"
"633",10486,"30.53000000","1997-03-26 00:00:00","42.40000000",25,"0.00000000","1060.0000381469727",51,24,7,1,"HILAA"
"634",10486,"30.53000000","1997-03-26 00:00:00","8.00000000",16,"0.00000000","128",74,4,7,1,"HILAA"
"635",10487,"71.07000000","1997-03-26 00:00:00","7.30000000",5,"0.00000000","36.500000953674316",19,8,3,2,"QUEEN"
"636",10487,"71.07000000","1997-03-26 00:00:00","24.90000000",30,"0.00000000","746.9999885559082",26,11,3,2,"QUEEN"
"637",10487,"71.07000000","1997-03-26 00:00:00","5.90000000",24,"0.25000000","141.60000228881836",54,25,6,2,"QUEEN"
"638",10488,"4.93000000","1997-03-27 00:00:00","44.00000000",30,"0.00000000","1320",59,28,4,8,"FRANK"
"639",10488,"4.93000000","1997-03-27 00:00:00","12.00000000",20,"0.20000000","240",73,17,8,8,"FRANK"
"640",10489,"5.29000000","1997-03-28 00:00:00","16.80000000",15,"0.25000000","251.9999885559082",11,5,4,6,"PICCO"
"641",10489,"5.29000000","1997-03-28 00:00:00","13.90000000",18,"0.00000000","250.19999313354492",16,7,3,6,"PICCO"
"642",10490,"210.19000000","1997-03-31 00:00:00","44.00000000",60,"0.00000000","2640",59,28,4,7,"HILAA"
"643",10490,"210.19000000","1997-03-31 00:00:00","10.00000000",30,"0.00000000","300",68,8,3,7,"HILAA"
"644",10490,"210.19000000","1997-03-31 00:00:00","6.20000000",36,"0.00000000","223.19999313354492",75,12,1,7,"HILAA"
"645",10491,"16.96000000","1997-03-31 00:00:00","15.50000000",15,"0.15000000","232.5",44,20,2,8,"FURIB"
"646",10491,"16.96000000","1997-03-31 00:00:00","10.40000000",7,"0.15000000","72.79999732971191",77,12,2,8,"FURIB"
"647",10492,"62.89000000","1997-04-01 00:00:00","11.20000000",60,"0.05000000","671.9999885559082",25,11,3,3,"BOTTM"
"648",10492,"62.89000000","1997-04-01 00:00:00","11.20000000",20,"0.05000000","223.99999618530273",42,20,5,3,"BOTTM"
"649",10493,"10.64000000","1997-04-02 00:00:00","16.80000000",15,"0.10000000","251.9999885559082",65,2,2,4,"LAMAI"
"650",10493,"10.64000000","1997-04-02 00:00:00","13.60000000",10,"0.10000000","136.00000381469727",66,2,2,4,"LAMAI"
"651",10493,"10.64000000","1997-04-02 00:00:00","28.80000000",10,"0.10000000","287.99999237060547",69,15,4,4,"LAMAI"
"652",10494,"65.99000000","1997-04-02 00:00:00","30.40000000",30,"0.00000000","911.9999885559082",56,26,5,4,"COMMI"
"653",10495,"4.65000000","1997-04-03 00:00:00","7.20000000",10,"0.00000000","71.99999809265137",23,9,5,3,"LAUGB"
"654",10495,"4.65000000","1997-04-03 00:00:00","7.70000000",20,"0.00000000","153.99999618530273",41,19,8,3,"LAUGB"
"655",10495,"4.65000000","1997-04-03 00:00:00","10.40000000",5,"0.00000000","51.99999809265137",77,12,2,3,"LAUGB"
"656",10496,"46.77000000","1997-04-04 00:00:00","10.00000000",20,"0.05000000","200",31,14,4,7,"TRADH"
"657",10497,"36.21000000","1997-04-04 00:00:00","30.40000000",14,"0.00000000","425.5999946594238",56,26,5,7,"LEHMS"
"658",10497,"36.21000000","1997-04-04 00:00:00","27.80000000",25,"0.00000000","694.9999809265137",72,14,4,7,"LEHMS"
"659",10497,"36.21000000","1997-04-04 00:00:00","10.40000000",25,"0.00000000","259.99999046325684",77,12,2,7,"LEHMS"
"660",10498,"29.75000000","1997-04-07 00:00:00","4.50000000",14,"0.00000000","63",24,10,1,8,"HILAA"
"661",10498,"29.75000000","1997-04-07 00:00:00","18.40000000",5,"0.00000000","91.99999809265137",40,19,8,8,"HILAA"
"662",10498,"29.75000000","1997-04-07 00:00:00","14.00000000",30,"0.00000000","420",42,20,5,8,"HILAA"
"663",10499,"102.02000000","1997-04-08 00:00:00","45.60000000",20,"0.00000000","911.9999694824219",28,12,7,4,"LILAS"
"664",10499,"102.02000000","1997-04-08 00:00:00","20.00000000",25,"0.00000000","500",49,23,3,4,"LILAS"
"665",10500,"42.68000000","1997-04-09 00:00:00","15.50000000",12,"0.05000000","186",15,6,2,6,"LAMAI"
"666",10500,"42.68000000","1997-04-09 00:00:00","45.60000000",8,"0.05000000","364.79998779296875",28,12,7,6,"LAMAI"
"667",10501,"8.85000000","1997-04-09 00:00:00","7.45000000",20,"0.00000000","148.99999618530273",54,25,6,9,"BLAUS"
"668",10502,"69.32000000","1997-04-10 00:00:00","9.50000000",21,"0.00000000","199.5",45,21,8,2,"PERIC"
"669",10502,"69.32000000","1997-04-10 00:00:00","32.80000000",6,"0.00000000","196.79999542236328",53,24,6,2,"PERIC"
"670",10502,"69.32000000","1997-04-10 00:00:00","14.00000000",30,"0.00000000","420",67,16,1,2,"PERIC"
"671",10503,"16.74000000","1997-04-11 00:00:00","23.25000000",70,"0.00000000","1627.5",14,6,7,6,"HUNGO"
"672",10503,"16.74000000","1997-04-11 00:00:00","21.05000000",20,"0.00000000","420.99998474121094",65,2,2,6,"HUNGO"
"673",10504,"59.13000000","1997-04-11 00:00:00","19.00000000",12,"0.00000000","228",2,1,1,4,"WHITC"
"674",10504,"59.13000000","1997-04-11 00:00:00","10.00000000",12,"0.00000000","120",21,8,3,4,"WHITC"
"675",10504,"59.13000000","1997-04-11 00:00:00","32.80000000",10,"0.00000000","327.99999237060547",53,24,6,4,"WHITC"
"676",10504,"59.13000000","1997-04-11 00:00:00","28.50000000",25,"0.00000000","712.5",61,29,2,4,"WHITC"
"677",10505,"7.13000000","1997-04-14 00:00:00","49.30000000",3,"0.00000000","147.89999771118164",62,29,3,3,"MEREP"
"678",10506,"21.19000000","1997-04-15 00:00:00","14.00000000",18,"0.10000000","252",25,11,3,9,"KOENE"
"679",10506,"21.19000000","1997-04-15 00:00:00","15.00000000",14,"0.10000000","210",70,7,1,9,"KOENE"
"680",10507,"47.45000000","1997-04-15 00:00:00","46.00000000",15,"0.15000000","690",43,20,1,7,"ANTON"
